label,champ_0,role_0,rank_0,spell1_0,spell2_0,rune1_0,rune2_0,mastery_0,champ_1,role_1,rank_1,spell1_1,spell2_1,rune1_1,rune2_1,mastery_1,champ_2,role_2,rank_2,spell1_2,spell2_2,rune1_2,rune2_2,mastery_2,champ_3,role_3,rank_3,spell1_3,spell2_3,rune1_3,rune2_3,mastery_3,champ_4,role_4,rank_4,spell1_4,spell2_4,rune1_4,rune2_4,mastery_4,champ_5,role_5,rank_5,spell1_5,spell2_5,rune1_5,rune2_5,mastery_5,champ_6,role_6,rank_6,spell1_6,spell2_6,rune1_6,rune2_6,mastery_6,champ_7,role_7,rank_7,spell1_7,spell2_7,rune1_7,rune2_7,mastery_7,champ_8,role_8,rank_8,spell1_8,spell2_8,rune1_8,rune2_8,mastery_8,champ_9,role_9,rank_9,spell1_9,spell2_9,rune1_9,rune2_9,mastery_9
1,36,0,4,12,4,8437,8300,105901,875,1,7,11,4,8021,8400,239908,897,2,2,6,12,8439,8200,94046,22,3,4,4,21,8008,8300,74319,21,4,4,6,4,8369,8200,29104,80,0,4,12,14,8010,8100,626661,19,1,3,4,11,8008,8100,357024,112,2,7,4,21,8214,8400,306420,804,3,0,4,12,8008,8300,5531,147,4,4,4,21,8229,8100,155007
1,80,0,5,4,12,8005,8100,896506,233,1,6,4,11,8005,8100,2992,64,2,3,14,4,8010,8400,239737,895,3,5,21,4,8010,8300,969173,37,4,8,7,4,8214,8000,232025,887,0,8,4,14,8010,8300,190229,33,1,0,11,4,8439,8000,13203,127,2,6,4,14,8229,8100,19716,67,3,0,21,4,8008,8400,14186,53,4,5,14,3,8437,8000,176218
0,36,0,2,4,12,8437,8300,66846,11,1,4,4,11,8008,8100,629905,893,2,5,4,14,8112,8200,32182,21,3,6,21,4,8369,8200,65270,50,4,0,14,4,8010,8400,55888,83,0,4,12,4,8437,8000,118441,254,1,2,11,4,8010,8300,3972,45,2,6,4,12,8369,8200,11369,523,3,5,21,4,8008,8200,33160,54,4,6,4,14,8128,8200,35722
0,75,0,2,6,12,8021,8400,11365,121,1,3,11,4,8369,8100,33372,76,2,4,12,4,8128,8200,68653,901,3,3,21,4,8229,8300,80315,201,4,0,4,3,8465,8300,14720,235,0,1,12,7,8229,8400,3445,106,1,3,4,11,8008,8200,34035,99,2,5,12,4,8229,8100,448881,145,3,6,4,14,8008,8200,122950,902,4,7,7,4,8465,8300,12048
0,266,0,2,14,4,8010,8400,628,106,1,3,11,4,8008,8300,12631,50,2,3,12,4,8214,8400,85362,96,3,0,4,21,8008,8400,10057,555,4,6,14,4,9923,8400,1113,14,0,1,4,12,8437,8300,1819,141,1,6,4,11,8010,8200,89086,90,2,5,4,12,8229,8300,81486,63,3,5,4,12,8229,8000,26480,147,4,4,7,4,8214,8300,363851
1,25,0,4,4,12,8229,8100,127375,517,1,4,4,11,8010,8300,54670,54,2,6,4,6,8112,8200,17489,145,3,6,4,21,8230,8100,83094,99,4,0,4,7,8229,8100,93905,31,0,4,12,4,9923,8200,36639,104,1,2,4,11,8128,8000,6227,711,2,0,4,12,8112,8200,129173,236,3,6,7,4,8005,8300,63964,117,4,0,3,4,9923,8000,7813
0,14,0,4,12,4,8437,8300,309072,121,1,6,4,11,8128,8200,72664,76,2,4,4,1,8112,8200,7993,18,3,0,4,14,8008,8300,146060,45,4,4,4,14,8369,8200,27309,875,0,6,4,14,8010,8400,87118,233,1,7,11,4,8008,8100,33393,800,2,7,14,4,8214,8400,61525,29,3,5,21,4,8005,8200,1458,117,4,11,7,4,8214,8400,259113
1,74,0,3,12,4,8229,8300,11714,83,1,4,4,11,8437,8000,614524,131,2,4,4,14,8112,8200,84662,110,3,2,14,4,8229,8300,5926,76,4,1,4,14,8214,8400,12579,106,0,0,4,12,8008,8400,6334,64,1,6,11,4,8010,8100,64156,103,2,3,12,4,8112,8200,223993,21,3,6,21,4,8369,8200,226926,99,4,3,4,7,8229,8000,552732
0,98,0,5,4,12,9923,8000,105920,62,1,0,4,11,8010,8300,3348,90,2,4,4,12,8229,8300,23528,21,3,5,7,4,8369,8200,1792930,350,4,0,3,7,8214,8400,6952,904,0,5,14,4,8010,8400,41903,36,1,4,11,4,8437,8300,63160,166,2,1,12,4,8005,8400,47450,110,3,5,4,21,8229,8300,28927,412,4,2,4,14,8439,8300,8009
0,122,0,11,4,6,8010,8400,11737,75,1,6,11,6,8021,8300,7166,112,2,6,4,12,8214,8400,19494,145,3,0,4,21,8005,8300,25339,80,4,8,4,7,8010,8400,184049,10,0,8,12,4,8005,8200,298260,28,1,6,11,14,8128,8200,16967,13,2,9,4,12,8230,8400,5885,21,3,7,4,21,8369,8200,17805,99,4,8,4,3,8128,8200,116270
1,14,0,0,4,14,8437,8300,23406,32,1,4,11,4,8439,8100,27364,910,2,4,4,12,8229,8000,7334,22,3,2,4,21,8008,8300,24367,497,4,4,7,4,8465,8100,291295,10,0,2,12,4,8008,8200,15571,48,1,8,4,11,8005,8300,10912,800,2,4,12,4,8229,8000,7228,221,3,6,21,4,8008,8300,68771,104,4,1,4,14,8437,8100,23305
0,875,0,5,4,14,8010,8400,3957,33,1,0,4,11,8439,8000,5176,134,2,4,4,12,8112,8200,7734,22,3,5,4,7,8437,8200,100302,147,4,4,4,14,8214,8400,165499,36,0,4,3,4,8437,8000,9016,233,1,8,4,11,8005,8100,695810,127,2,6,4,12,8112,8200,25263,42,3,7,4,21,8010,8300,99358,99,4,0,4,7,8112,8000,439213
0,777,0,6,14,4,8021,8400,126656,120,1,7,6,11,8230,8000,67522,157,2,6,4,14,8008,8400,85042,21,3,6,4,21,8369,8000,46603,147,4,5,4,14,8112,8200,492668,799,0,8,4,14,8437,8100,94183,24,1,9,4,11,8008,8300,267222,910,2,0,4,12,8229,8400,55095,51,3,9,4,21,8021,8300,277135,267,4,6,6,4,8229,8100,1003616
0,17,0,3,14,12,8005,8200,62405,350,1,5,11,14,8005,8300,10950,45,2,4,4,12,8369,8200,131330,804,3,5,21,4,8008,8300,16844,117,4,5,4,7,8214,8400,42296,2,0,5,6,4,8010,8300,32612,19,1,0,11,4,8008,8200,8829,51,2,6,4,12,8008,8200,31999,360,3,5,14,4,8010,8400,87271,497,4,3,4,14,8465,8100,63946
1,82,0,6,12,4,8010,8200,87614,106,1,5,4,11,8008,8200,200229,157,2,1,4,14,8008,8400,613706,51,3,4,4,7,8021,8200,167116,25,4,1,14,4,8229,8100,2905,266,0,8,4,14,8010,8400,46609,233,1,4,4,11,8005,8100,23401,910,2,0,4,12,8229,8400,55095,22,3,2,21,4,8008,8300,4204744,223,4,4,4,7,8437,8000,26292
0,75,0,3,6,12,8437,8200,494963,11,1,0,11,4,9923,8000,1215,84,2,3,4,12,8112,8400,157632,222,3,4,4,21,8021,8200,23376,350,4,1,3,7,8214,8400,2629,516,0,6,12,4,8437,8000,25942,120,1,5,6,11,8230,8000,59617,268,2,4,12,4,8008,8400,58928,523,3,8,21,4,8005,8300,559038,99,4,4,4,7,8229,8100,148139
1,36,0,10,6,12,8437,8300,184315,62,1,3,11,4,8010,8300,22660,103,2,9,4,12,8112,8200,93563,360,3,10,4,21,8010,8100,668127,99,4,5,7,4,8229,8100,505899,904,0,0,4,12,8010,8400,5675,234,1,7,11,4,8010,8300,246410,136,2,13,12,4,8229,8400,10504,21,3,6,21,4,8369,8200,62805,147,4,5,4,7,8229,8300,537072
0,27,0,4,6,4,8230,8400,3622,141,1,4,4,11,8010,8400,7028,90,2,0,14,4,8229,8300,228454,804,3,4,21,4,8008,8300,5513,111,4,5,14,4,8439,8300,30402,39,0,3,4,12,8010,8300,197198,233,1,8,11,4,8005,8100,299616,55,2,7,14,4,8112,8000,235366,21,3,7,21,4,8008,8100,42032,26,4,4,12,4,8437,8200,27155
1,39,0,3,12,4,8010,8300,86229,102,1,4,4,11,8021,8300,41513,84,2,5,12,4,8112,8400,31042,51,3,7,4,21,8005,8100,182399,50,4,4,4,7,8010,8400,45028,75,0,0,12,4,8005,8400,21185,11,1,4,4,11,8008,8300,30478,902,2,8,21,4,8229,8400,148077,18,3,4,12,4,8008,8300,2829244,147,4,0,4,12,8214,8400,4048
1,266,0,5,14,4,8010,8400,328340,19,1,0,11,4,8005,8200,11970,134,2,5,12,4,8229,8000,49323,222,3,5,4,12,8008,8300,265407,267,4,4,7,4,8214,8400,121528,85,0,5,4,12,8112,8200,5026,62,1,3,11,4,8010,8300,20532,99,2,2,12,4,8229,8100,45124,51,3,6,21,4,8369,8200,245681,800,4,6,7,4,8229,8100,23578
1,8,0,5,4,6,8214,8000,34623,59,1,3,11,4,8010,8300,42787,131,2,5,14,4,8112,8400,205900,895,3,0,14,4,8010,8100,11722,888,4,7,4,7,8465,8100,10985,17,0,3,14,4,8005,8400,4875,254,1,3,11,4,9923,8400,40819,110,2,4,12,4,8005,8100,30788,222,3,3,4,6,8005,8100,838463,516,4,3,4,12,8437,8300,43876
0,23,0,8,14,4,9923,8000,282644,121,1,2,11,4,8128,8200,43067,134,2,4,4,14,8369,8200,59336,67,3,5,3,6,8008,8400,49432,53,4,0,7,4,8021,8100,12867,36,0,7,12,6,8021,8300,66834,234,1,6,4,11,8010,8300,27015,105,2,4,4,14,8112,8200,53645,18,3,4,21,4,8008,8300,501664,111,4,3,14,4,8439,8300,11086
0,6,0,2,14,4,8010,8400,24355,113,1,3,11,4,8439,8100,58644,103,2,0,12,4,8112,8200,54924,145,3,8,21,4,8008,8300,1183630,99,4,4,7,4,8229,8100,78399,82,0,5,4,14,8010,8400,35983,56,1,4,11,4,9923,8200,29766,711,2,3,12,4,8112,8200,264096,110,3,5,4,21,8229,8300,12552,89,4,7,14,4,8351,8400,10527
0,31,0,7,4,12,8010,8100,58746,121,1,9,4,11,8128,8000,47494,103,2,12,4,12,8112,8200,1327869,222,3,0,4,12,8008,8200,8908,9,4,3,4,14,8229,8100,19223,86,0,3,4,7,8010,8200,23061,56,1,3,11,6,8010,8100,704186,99,2,13,4,12,8229,8100,60053,51,3,4,4,21,8008,8200,21614,147,4,3,7,4,8214,8400,229120
0,39,0,4,4,14,8010,8300,15140,20,1,3,11,4,8230,8000,23177,91,2,0,14,4,8112,8200,1677,145,3,8,21,4,8005,8200,28407,16,4,5,7,4,8214,8400,59086,799,0,11,4,12,8437,8300,80671,131,1,8,11,4,8010,8300,32591,90,2,12,4,12,8229,8300,1335397,523,3,8,4,6,8005,8300,164523,432,4,8,14,4,8112,8300,10760
0,92,0,5,14,4,8010,8300,122214,25,1,0,11,4,8351,8100,6966,777,2,6,4,14,8008,8400,157082,22,3,9,4,7,8008,8300,1973619,16,4,9,4,7,8465,8300,86929,58,0,6,4,14,8005,8100,67529,233,1,5,4,11,8005,8100,33404,80,2,4,4,12,8112,8000,299128,145,3,4,21,4,8008,8300,41933,99,4,5,4,7,8229,8100,60104
1,80,0,9,4,14,8010,8200,25321,111,1,7,4,11,8439,8300,119684,3,2,5,12,4,8439,8200,31698,110,3,3,4,21,8008,8300,58076,26,4,10,4,3,8214,8100,1281509,86,0,3,4,14,8010,8200,539864,234,1,0,11,4,8010,8300,1342,45,2,5,12,4,8369,8200,63825,222,3,10,4,21,8008,8200,2151,89,4,4,4,14,8439,8300,53594
0,36,0,8,12,6,8437,8300,255485,24,1,8,11,4,8008,8300,32963,90,2,0,14,4,8229,8300,228454,895,3,6,21,4,8010,8300,9832,99,4,6,4,14,8229,8300,14644,86,0,4,4,14,8010,8200,12494,48,1,9,4,11,8005,8300,48115,45,2,7,12,4,8369,8200,281224,901,3,3,7,14,8005,8100,42839,147,4,5,4,7,8214,8400,518313
1,27,0,3,6,12,8010,8400,130694,35,1,4,11,14,8229,8000,20931,86,2,5,14,4,8230,8400,829165,119,3,3,4,7,8005,8100,274208,99,4,8,14,4,8128,8200,316816,875,0,3,14,4,8005,8400,213779,141,1,0,4,11,8010,8200,29687,90,2,9,6,12,8128,8200,2270141,202,3,4,4,21,8021,8200,166917,350,4,6,3,14,8214,8400,3566
1,164,0,7,4,12,8437,8000,97256,11,1,0,11,4,9923,8000,11333,105,2,9,14,4,8112,8200,9383,21,3,8,4,21,8369,8000,396624,53,4,2,14,4,8351,8200,220947,10,0,3,4,14,8008,8200,666437,31,1,7,11,4,9923,8300,250563,74,2,5,4,12,8229,8300,14664760,800,3,2,12,3,8229,8000,66383,25,4,4,14,4,8351,8200,15073
1,23,0,4,6,4,8008,8400,231145,106,1,4,4,11,8008,8300,16514,800,2,2,4,12,8369,8200,34385,110,3,6,21,4,8229,8300,401960,99,4,0,4,7,8229,8100,95033,234,0,6,12,4,9923,8000,23277,238,1,0,11,4,8369,8100,21785,80,2,4,4,14,8010,8100,146246,15,3,4,21,4,8008,8300,51078,235,4,4,12,4,8214,8400,5842
0,54,0,16,4,12,8229,8400,380897,56,1,4,14,11,8005,8100,4108,777,2,14,4,12,8112,8000,190589,222,3,4,7,4,8021,8300,1856220,36,4,3,4,14,8437,8000,465128,86,0,3,4,12,8010,8400,23706,30,1,3,4,11,8128,8200,136704,23,2,0,4,14,8437,8000,6713,18,3,5,7,14,9923,8000,5564899,902,4,3,14,4,8369,8200,248858
1,82,0,0,14,4,8010,8400,36635,19,1,5,11,14,8008,8200,59113,166,2,6,14,4,8005,8400,8462,67,3,6,1,4,8008,8100,783560,147,4,7,4,7,8229,8300,240154,83,0,4,12,6,8437,8300,3275,32,1,3,11,4,8010,8100,59989,136,2,4,12,4,8229,8400,294013,895,3,5,21,4,8010,8300,4146,143,4,5,12,4,8229,8100,17495
0,31,0,6,4,6,9923,8200,16915,254,1,0,11,4,8010,8100,54365,112,2,6,4,14,8369,8200,596,360,3,2,4,21,8010,8300,611,44,4,5,14,4,8351,8400,16470,950,0,4,4,14,9923,8200,7690,233,1,4,11,4,8005,8100,114122,103,2,5,14,4,8112,8000,371037,51,3,4,4,21,8008,8200,18570,147,4,8,4,3,8229,8400,44299
1,74,0,3,4,3,8229,8100,20866,11,1,5,4,11,8005,8300,185677,950,2,4,4,14,9923,8300,145209,51,3,4,4,21,8008,8200,243119,25,4,7,14,4,8351,8200,103008,86,0,4,14,4,8010,8200,26183,20,1,0,4,11,8230,8100,12835,13,2,7,4,14,8351,8200,22135,15,3,0,4,21,8008,8300,7519,99,4,5,4,14,8128,8200,525587
0,67,0,8,4,6,8008,8400,4846,11,1,4,4,11,9923,8000,143706,238,2,3,14,4,8112,8400,615135,18,3,7,4,12,8008,8100,508987,111,4,8,4,14,8439,8300,1326130,14,0,3,4,14,8437,8000,127986,234,1,8,11,4,8010,8300,27320,45,2,5,4,12,8369,8200,178001,21,3,0,12,4,8005,8200,126025,63,4,4,14,4,8229,8100,34662
0,122,0,4,4,14,8010,8200,8367,203,1,6,4,11,8010,8300,254858,163,2,11,12,4,8230,8000,287242,22,3,0,4,12,8008,8300,535904,44,4,3,4,14,8351,8400,236738,133,0,3,14,4,8112,8200,10242,120,1,0,6,11,8230,8100,4637,711,2,4,12,4,8112,8200,354203,67,3,6,4,21,8008,8400,168085,412,4,10,14,4,8351,8400,202679
1,517,0,2,12,4,8010,8400,10139,48,1,5,4,11,8008,8300,7052,518,2,2,14,4,8112,8000,47349,145,3,6,12,4,8008,8300,12298,497,4,4,14,4,8465,8100,22660,875,0,6,4,14,9923,8000,77067,24,1,0,11,4,8008,8300,9378,103,2,4,4,12,8112,8200,136231,81,3,0,7,4,8005,8300,114063,147,4,8,21,4,8229,8300,347531
0,54,0,5,12,4,8229,8300,33595,62,1,4,11,12,8112,8000,13074,39,2,4,4,12,8010,8400,448326,222,3,4,4,21,8008,8300,62161,235,4,5,4,14,8214,8400,343667,887,0,1,4,14,8010,8300,81647,11,1,4,11,4,8008,8300,96338,245,2,4,4,14,8128,8200,190203,17,3,2,14,4,8005,8200,59498,147,4,6,14,4,8112,8200,272118
0,17,0,4,4,14,8005,8400,3240,33,1,9,4,11,8439,8000,5189,131,2,4,4,14,8112,8400,126773,222,3,0,4,21,8008,8300,153853,74,4,1,4,12,8229,8000,5544,86,0,4,6,4,8230,8400,248143,11,1,4,4,11,9923,8000,83851,38,2,3,12,4,8112,8400,1358,202,3,4,4,21,8021,8300,88053,147,4,6,7,4,8214,8400,370177
0,113,0,4,14,4,8439,8000,546726,48,1,0,4,11,8005,8400,3135,3,2,5,4,12,8439,8200,58031,202,3,0,4,21,8128,8000,875,89,4,5,14,4,8439,8300,256013,82,0,11,14,4,8010,8400,56808,11,1,5,11,4,8008,8300,90112,34,2,4,12,14,8351,8200,32673,81,3,5,4,21,8005,8200,47873,53,4,6,14,4,8351,8200,73391
0,106,0,7,4,14,8008,8400,8655,36,1,7,11,4,8021,8400,32479,69,2,6,12,4,8010,8400,19378,498,3,2,21,4,8005,8100,48200,497,4,0,7,4,8465,8100,42992,54,0,7,14,4,8437,8200,102752,233,1,8,4,11,8005,8100,55754,63,2,8,12,4,8229,8000,225917,15,3,4,21,4,8008,8300,60884,517,4,9,4,6,8128,8300,309500
0,86,0,3,14,4,8010,8200,2437972,254,1,3,4,11,8010,8300,41855,63,2,6,4,7,8369,8200,35200,96,3,3,6,7,8021,8100,4968,122,4,0,12,4,8010,8400,24696,266,0,5,4,12,8010,8400,88951,28,1,3,4,11,8112,8300,956,18,2,3,4,12,9923,8400,19894,51,3,7,4,12,8021,8200,174313,147,4,3,4,7,8214,8400,42534
0,17,0,0,14,4,8437,8100,3476,106,1,4,4,11,8008,8300,83755,90,2,2,14,4,8229,8400,116849,22,3,4,4,21,8005,8100,28784,201,4,6,4,3,8465,8300,312044,54,0,2,4,12,8229,8400,70702,11,1,5,4,11,8008,8100,55380,91,2,4,12,4,8128,8000,535858,51,3,6,4,21,8005,8300,179827,37,4,9,7,4,8214,8400,5233
0,904,0,8,14,4,8010,8400,16178,238,1,8,11,4,8112,8000,24588,777,2,10,14,4,8010,8400,1017718,222,3,6,7,4,8008,8200,103681,90,4,0,3,14,8230,8300,24697,77,0,5,4,12,8437,8300,156486,106,1,6,11,4,8008,8200,159877,10,2,6,4,14,8005,8200,73876,45,3,9,7,4,8229,8100,787949,57,4,7,3,14,8229,8100,871361
0,777,0,2,4,12,8008,8400,11529,54,1,0,11,4,8437,8200,21864,134,2,1,4,12,8369,8200,22885,202,3,3,21,4,8021,8300,531,99,4,4,4,7,8229,8100,14082,897,0,9,4,12,8437,8000,70230,32,1,6,11,4,8010,8100,3132,4,2,5,12,4,8369,8200,4675,901,3,9,21,4,8021,8300,68668,25,4,8,14,4,8229,8100,34991
1,777,0,10,4,12,8021,8400,26894,48,1,5,11,4,8008,8400,108525,84,2,3,12,4,8112,8400,144198,202,3,3,6,4,8021,8200,134677,267,4,0,3,4,8214,8400,11128,875,0,4,4,14,8437,8000,130874,11,1,3,11,4,8008,8100,59877,90,2,7,12,4,8229,8300,28531,145,3,3,4,14,8005,8300,223369,99,4,5,4,7,8229,8100,471181
1,6,0,5,4,14,8005,8400,17230,131,1,2,4,11,8010,8300,70536,115,2,8,4,14,8229,8000,106506,498,3,0,21,4,8008,8300,545496,17,4,8,4,7,8128,8000,521649,92,0,3,14,4,8010,8300,6574,141,1,3,4,11,8369,8400,6871,25,2,4,12,4,8229,8100,34058,22,3,6,4,21,8005,8100,599990,147,4,6,7,4,8214,8400,125288
1,106,0,4,4,12,8005,8100,548376,91,1,8,11,4,8021,8300,232773,105,2,8,4,14,8112,8200,183817,15,3,8,14,4,8021,8200,51103,99,4,5,3,4,8229,8300,305791,50,0,4,4,12,8214,8400,9193,76,1,4,4,11,8010,8200,41058,800,2,7,12,4,8229,8000,234806,51,3,9,4,12,8021,8200,143171,350,4,0,3,7,8229,8000,49466
0,98,0,8,4,12,8437,8300,6391,11,1,3,11,4,8008,8100,12439,84,2,5,4,14,8112,8400,202629,429,3,8,21,4,8008,8100,21122,54,4,3,4,14,8229,8400,125954,150,0,2,12,4,8021,8400,56677,19,1,6,11,4,8008,8200,52691,45,2,7,12,4,8369,8200,48899,222,3,0,4,21,8008,8200,35726,78,4,3,14,4,9923,8300,32510
0,875,0,4,14,4,8010,8400,162422,32,1,7,11,4,8010,8100,8002,103,2,3,12,4,8112,8200,25402,360,3,9,21,4,8010,8100,706713,25,4,5,14,4,8128,8200,149293,85,0,4,4,12,8112,8200,34048,19,1,0,6,11,8005,8200,2081024,99,2,5,4,12,8229,8100,15539,895,3,7,4,21,8010,8100,18097,37,4,8,4,14,8214,8400,2125220
0,48,0,12,4,12,8010,8400,62760,121,1,0,11,4,8128,8200,6039,103,2,5,4,12,8214,8000,239874,18,3,3,4,21,8008,8300,87610,147,4,8,4,7,8214,8400,489130,6,0,8,12,4,8005,8400,54329,234,1,8,11,4,8010,8100,11276,136,2,6,12,4,8214,8100,876235,22,3,3,7,4,8008,8300,39095,223,4,3,14,4,8437,8000,24852
1,111,0,0,4,14,8437,8300,740,28,1,8,4,11,8112,8200,301284,23,2,0,14,4,8437,8000,15545,222,3,5,4,21,8008,8300,1298160,43,4,4,4,7,8229,8300,41937,17,0,5,4,12,8437,8100,61290,91,1,6,11,4,8128,8300,27550,84,2,5,4,12,8112,8000,313386,115,3,7,4,12,8229,8300,1956,412,4,5,4,14,8465,8300,3011
1,157,0,4,6,14,9923,8000,21791,72,1,5,4,11,8437,8300,1897,136,2,6,12,4,8229,8400,23462,236,3,4,4,21,8369,8000,14736,9,4,6,12,4,8229,8300,46974,63,0,8,4,6,8230,8000,139351,75,1,0,4,11,8437,8000,8436,13,2,5,4,12,8230,8400,12824,202,3,6,4,6,8128,8000,126356,267,4,6,3,4,8214,8300,557740
1,74,0,4,14,4,8229,8300,1022290,875,1,5,4,11,8437,8000,91644,131,2,4,14,4,8112,8400,20560,25,3,3,4,7,8229,8100,7376,22,4,4,4,14,8008,8300,78998,82,0,4,4,12,8010,8400,267331,234,1,3,4,11,8010,8300,5540,4,2,5,14,4,8112,8300,99740,222,3,0,4,21,8008,8200,129962,201,4,4,3,4,8465,8300,8122
1,36,0,9,12,6,8437,8300,29534,106,1,9,4,11,8008,8300,91604,105,2,0,4,14,8112,8200,194439,22,3,3,14,4,8008,8300,121566,161,4,3,14,4,8229,8000,141071,75,0,3,12,6,8437,8300,27602,32,1,9,11,4,8214,8400,253015,50,2,4,12,14,8214,8400,107021,51,3,5,4,21,8369,8200,593730,147,4,4,7,4,8214,8400,348457
0,83,0,9,12,6,8010,8400,55293,234,1,5,11,4,8010,8300,328716,3,2,0,4,14,8230,8400,2459,157,3,4,4,14,8437,8000,433589,777,4,2,12,4,8008,8400,20426,17,0,3,14,7,8005,8400,21155,141,1,6,11,4,8010,8200,62248,103,2,4,4,12,8214,8000,22958,901,3,3,4,21,8021,8300,14541,50,4,4,3,4,8112,8000,139774
0,58,0,5,4,14,8010,8400,88927,106,1,0,4,11,8008,8200,6667,777,2,5,4,6,8008,8400,139902,523,3,2,4,21,8005,8300,77242,412,4,8,14,4,8351,8400,141793,83,0,5,4,12,8010,8400,794019,233,1,5,11,14,8005,8300,724820,84,2,5,14,4,8112,8200,54820,51,3,6,4,21,8008,8200,74353,235,4,6,7,4,8437,8000,64595
0,777,0,0,4,14,8008,8400,31452,234,1,7,11,4,8010,8300,246410,115,2,6,4,14,8229,8000,191576,804,3,5,4,21,8008,8300,66159,902,4,5,21,7,8214,8400,97019,82,0,8,14,4,8010,8400,67577,141,1,6,11,4,8010,8200,37179,134,2,8,4,12,8369,8200,104196,895,3,5,21,4,8010,8300,971479,555,4,3,14,4,9923,8400,2994
1,420,0,5,12,4,8437,8000,41524,64,1,10,4,11,8112,8000,74814,55,2,2,14,4,8128,8000,697864,901,3,10,4,12,8005,8200,1665069,54,4,0,7,14,8229,8400,746378,48,0,5,4,14,8008,8400,185921,33,1,6,11,4,8439,8200,271998,50,2,4,4,7,8010,8100,131930,51,3,3,4,21,8008,8200,157838,240,4,2,6,12,8128,8000,109266
1,887,0,6,4,14,8010,8400,60206,11,1,5,11,4,8008,8100,331704,5,2,1,14,4,9923,8000,15997,29,3,2,14,12,8005,8200,309341,25,4,5,14,4,8351,8200,12949,10,0,4,12,4,8021,8200,182993,82,1,4,4,11,8010,8200,20625,115,2,4,12,4,8369,8200,142732,145,3,2,4,21,8008,8300,183217,99,4,5,3,4,8229,8100,226927
1,90,0,6,4,21,8229,8300,679601,887,1,8,6,11,8010,8300,24388,901,2,3,12,4,8021,8200,186631,222,3,4,14,4,8112,8200,7740,37,4,5,4,7,8229,8300,11009,39,0,4,6,4,8010,8300,2458,59,1,1,11,14,9923,8000,250462,127,2,4,4,12,8112,8200,860153,202,3,0,4,7,8128,8000,62447,25,4,5,4,3,8229,8400,700722
1,122,0,6,6,4,8010,8200,419370,876,1,2,4,11,8010,8300,2321,105,2,6,4,14,8128,8000,200098,22,3,4,21,4,8008,8300,213089,115,4,5,4,14,8369,8200,16052,10,0,5,12,4,8021,8200,194466,233,1,5,4,11,8005,8100,41745,99,2,0,14,4,8128,8200,226203,18,3,6,21,4,8008,8100,995628,201,4,6,14,4,8351,8400,65167
0,126,0,0,4,12,8010,8300,58471,234,1,5,11,4,8010,8300,109425,85,2,4,14,4,8214,8100,115077,15,3,5,4,21,8008,8200,16286,516,4,4,12,4,8437,8000,18367,36,0,4,6,12,8437,8300,82199,102,1,10,11,4,8021,8300,291676,17,2,8,4,14,8005,8200,36386,236,3,4,7,4,8005,8300,359863,267,4,9,7,4,8214,8400,779715
0,17,0,4,14,4,8437,8100,39620,14,1,0,11,4,8230,8400,2982,38,2,4,4,21,8360,8100,5365,51,3,6,4,21,8008,8200,12999,25,4,5,14,4,8128,8200,10130,875,0,3,14,4,8010,8400,31966,245,1,5,4,11,8128,8300,107806,103,2,3,4,12,8112,8200,31728,800,3,5,4,12,8229,8000,1800,143,4,7,4,14,8229,8100,28852
0,887,0,2,4,14,8005,8400,139646,131,1,0,11,4,8010,8300,6894,799,2,3,4,14,8112,8400,18249,901,3,7,4,21,8229,8300,65722,350,4,0,4,14,8229,8000,14583,904,0,6,14,4,8010,8400,2345,19,1,2,6,11,8008,8200,8656,103,2,5,12,4,8369,8200,6618,119,3,6,4,21,8005,8300,11276,63,4,5,3,14,8214,8400,366779
0,875,0,0,4,14,8010,8400,28018,234,1,5,4,11,8010,8300,134211,74,2,7,4,12,8229,8100,171521,222,3,4,12,4,8008,8400,107324,143,4,6,4,3,8229,8100,47813,86,0,7,4,14,8010,8200,151832,233,1,3,4,11,8005,8100,36750,15,2,3,4,12,8008,8300,9099,29,3,4,3,4,8005,8200,65759,99,4,7,14,4,8229,8100,783406
0,83,0,3,4,12,8229,8300,846165,875,1,3,6,11,8010,8200,368580,90,2,7,4,12,8229,8300,141334,222,3,3,4,21,8021,8200,15842,350,4,3,12,4,8230,8400,312543,10,0,8,4,12,8008,8200,2075302,80,1,0,11,4,8005,8100,4112736,517,2,9,4,12,8010,8400,623280,157,3,4,12,4,8008,8400,808443,63,4,0,14,4,8128,8200,53622
1,10,0,2,4,12,8005,8200,18480,19,1,6,6,11,8005,8200,516768,17,2,4,3,4,8437,8200,203993,67,3,1,4,21,8005,8100,84229,45,4,3,4,12,8369,8200,58572,897,0,4,4,12,8439,8300,88749,106,1,0,11,4,8005,8400,41171,25,2,6,4,14,8229,8100,77355,29,3,4,4,6,8008,8100,31218,497,4,4,3,4,8465,8100,24928
1,36,0,9,4,14,8437,8300,28098,13,1,7,4,11,8230,8400,3864,115,2,4,4,12,8229,8300,39037,18,3,0,4,21,8008,8100,64485,432,4,5,4,14,8112,8300,285490,54,0,4,4,14,8229,8400,46730,19,1,3,4,11,8008,8100,357024,61,2,3,12,4,8230,8000,26483,21,3,4,21,4,8369,8200,34121,57,4,4,14,4,8439,8000,102840
